0.0083594,-0.2083,-0.010399,0.00070165
0.0084375,-0.12453,-0.0065074,0.001174
0.0085156,-0.039651,-0.0064736,0.00084787
0.0085938,0.12152,-0.010343,0.00093035
0.0086719,0.26436,-0.012435,0.00036423
0.00875,0.31596,-0.0073059,-0.00031437
0.0088281,0.38103,-0.011359,-0.00037436
0.0089063,0.39487,-0.012809,-0.0010755
0.0089844,0.30549,-0.0090717,-0.0011279
0.0090625,0.20266,-0.016052,-0.0017503
0.0091406,0.16676,-0.0063237,-0.0017765
0.0092187,0.11965,-0.014257,-0.001904
0.0092969,0.08674,-0.0059338,-0.0024064
0.009375,0.15293,-0.011092,-0.0018665
0.0094531,0.17985,-0.012884,-0.0032125
0.0095312,0.16975,-0.0039993,-0.0018328
0.0096094,0.17649,-0.024578,-0.0033325
0.0096875,0.15816,0.013272,-0.0023539
0.0097656,0.11366,-0.03539,-0.0026051
0.0098438,0.051964,0.014206,-0.0037149
0.0099219,0.035511,-0.025496,-0.0010042
0.01,-0.017962,-0.010766,-0.0057844
0.010078,-0.094246,0.022769,0.0017702
0.010156,-0.10397,-0.086215,-0.0081539
0.010234,-0.10359,0.16599,0.005673
0.010313,-0.10322,-0.9258,-0.033911
0.010391,-0.10472,-2.1448,-0.27447
0.010469,0.010083,-1.7729,-0.53352
0.010547,-0.015719,-1.7191,-0.74691
0.010625,-0.04339,-1.7296,-0.96419
0.010703,0.17237,-1.6657,-1.1474
0.010781,0.1346,-1.7224,-1.3171
0.010859,0.20677,-1.6548,-1.4618
0.010938,0.36645,-1.6944,-1.5867
0.011016,0.30736,-1.673,-1.6953
0.011094,0.42366,-1.699,-1.7865
0.011172,0.48199,-1.6913,-1.8657
0.01125,0.50443,-1.6725,-1.9258
0.011328,0.5867,-1.6762,-1.9748
0.011406,0.52986,-1.64,-2.0109
0.011484,0.18546,-1.6145,-2.0366
0.011562,-0.058348,-1.55,-2.0508
0.011641,0.25015,-1.5104,-2.0501
0.011719,0.17312,-1.4738,-2.0413
0.011797,-0.22737,-1.3882,-2.022
0.011875,-0.31599,-1.3301,-1.9932
0.011953,-0.28458,-1.2707,-1.9588
0.012031,-0.074801,-1.1698,-1.9151
0.012109,0.054956,-1.0775,-1.8621
0.012188,0.16602,-0.99524,-1.8024
0.012266,0.15405,-0.89859,-1.736
0.012344,0.068417,-0.80748,-1.6624
0.012422,0.075148,-0.69655,-1.5813
0.0125,-0.12192,-0.5831,-1.4919
0.012578,-0.1537,-0.48294,-1.3986
0.012656,-0.18287,-0.3734,-1.301
0.012734,-0.36872,-0.27966,-1.2007
0.012813,-0.534,-0.12865,-1.0931
0.012891,-0.74826,-0.0094166,-0.97677
0.012969,-0.79987,0.15561,-0.85315
0.013047,-0.81146,0.28404,-0.71808
0.013125,-0.74452,0.39083,-0.58441
0.013203,-0.57401,0.55665,-0.44063
0.013281,-0.55606,0.60086,-0.3031
0.013359,-0.4981,0.90587,-0.15184
0.013437,-0.39676,0.60921,-0.01079
0.013516,-0.313,-0.054911,0.0088823
0.013594,-0.15632,0.038473,-0.006688
0.013672,-0.016841,0.035163,0.0010166
0.01375,0.13086,0.00092317,-0.0040785
0.013828,0.13012,0.035538,-0.0010267
0.013906,0.078514,-0.0093116,-0.002129
0.013984,0.076644,0.030405,-0.0019115
0.014063,-0.060591,0.001418,-0.00098922
0.014141,-0.011232,0.014877,-0.002144
0.014219,0.074774,0.0079863,-0.000873
0.014297,0.01831,0.004226,-0.0015478
0.014375,0.05346,0.0066891,-0.00053557
0.014453,0.064304,-0.0026496,-0.00093673
0.014531,0.14956,0.010663,-0.00051683
0.014609,0.27259,0.0028464,-8.9423e-05
0.014688,0.42328,0.006183,-0.00034812
0.014766,0.60128,0.0054895,0.00015802
0.014844,0.62259,0.0028352,0.00014677
0.014922,0.68168,0.0047884,0.00055918
0.015,0.67008,0.0037087,0.00082537
0.015078,0.54407,0.0059581,0.00096784
0.015156,0.46442,0.0036412,0.0013877
0.015234,0.37355,0.0023328,0.0013877
0.015312,0.2868,0.0019954,0.0014402
0.015391,0.1432,-0.0023497,0.0014477
0.015469,0.02878,0.00044704,0.0013877
0.015547,-0.095742,0.0020929,0.0015115
0.015625,-0.24158,-0.0029983,0.001519
0.015703,-0.24382,-0.0014724,0.0015827
0.015781,-0.25803,0.0019766,0.0013203
0.015859,-0.27112,0.00043205,0.001444
0.015938,-0.24158,-0.00073015,0.0015677
0.016016,-0.26364,0.0024565,0.0015115
0.016094,-0.26813,0.0054857,0.0025237
0.016172,-0.2584,0.0032775,0.0030036
0.01625,-0.25728,0.005332,0.003461
0.016328,-0.23784,0.0040198,0.0043833
0.016406,-0.19783,0.0011331,0.0044133
0.016484,-0.19708,0.003345,0.0053694
0.016563,-0.26102,-0.0018886,0.0054106
0.016641,-0.28869,0.010303,0.0059617
0.016719,-0.28196,-0.0059338,0.0064679
0.016797,-0.28795,0.008095,0.005958
0.016875,-0.21353,0.0046647,0.0076114
0.016953,-0.10546,-0.0052852,0.0059842
0.017031,-0.068818,0.01782,0.0083799
0.017109,-1.3407e-05,-0.024356,0.006824
0.017188,0.083749,0.036186,0.0079338
0.017266,0.16153,-0.034651,0.0086349
0.017344,0.27221,0.030702,0.0058942
0.017422,0.32643,-0.010418,0.011743
0.0175,0.39075,-0.017346,0.0027412
0.017578,0.39748,0.076541,0.016283
0.017656,0.35186,-0.20915,-0.004461
0.017734,0.34924,1.3436,0.063913
0.017813,0.30886,2.7499,0.39544
0.017891,0.39711,2.2082,0.74267
0.017969,0.4001,2.2418,1.0399
0.018047,0.48536,2.2931,1.3471
0.018125,0.72655,2.2604,1.6208
0.018203,0.70523,2.3592,1.8836
0.018281,0.92399,2.337,2.1212
0.018359,1.0272,2.4549,2.3436
0.018437,1.0665,2.4804,2.5487
0.018516,1.351,2.547,2.7328
0.018594,1.2153,2.5778,2.9007
0.018672,1.0392,2.5995,3.0479
0.01875,0.87538,2.6351,3.1842
0.018828,0.67382,2.6294,3.3051
0.018906,0.44011,2.6295,3.4121
0.018984,0.14283,2.5938,3.5048
0.019062,-0.0576,2.5214,3.583
0.019141,-0.27748,2.463,3.649
0.019219,-0.37993,2.4009,3.7023
0.019297,-0.56952,2.3097,3.7449
0.019375,-0.68544,2.2333,3.775
0.019453,-0.52315,2.1716,3.7927
0.019531,-0.356,2.1102,3.7999
0.019609,-0.22288,2.0255,3.7978
0.019688,-0.21391,1.9542,3.7875
0.019766,-0.25691,1.8791,3.7671
0.019844,-0.27822,1.7901,3.7382
0.019922,-0.37956,1.6959,3.7002
0.02,-0.4005,1.6026,3.6504
0.020078,-0.47753,1.5377,3.5958
0.020156,-0.58822,1.4383,3.5342
0.020234,-0.73779,1.3535,3.4622
0.020313,-0.85521,1.2843,3.3858
0.020391,-0.79725,1.1854,3.3025
0.020469,-0.92551,1.0924,3.211
0.020547,-0.82343,0.99733,3.1136
0.020625,-0.79052,0.90909,3.0106
0.020703,-0.81819,0.81191,2.902
0.020781,-0.64917,0.71027,2.7858
0.020859,-0.63758,0.61884,2.6636
0.020938,-0.39302,0.52271,2.537
0.021016,-0.32048,0.44226,2.4068
0.021094,-0.20942,0.33372,2.2727
0.021172,-0.030302,0.21073,2.13
0.02125,-0.040025,0.090779,1.9802
0.021328,0.044859,-0.046997,1.8199
0.021406,-0.13687,-0.14119,1.6547
0.021484,-0.22849,-0.27665,1.485
0.021563,-0.35899,-0.35698,1.3113
0.021641,-0.46033,-0.48763,1.1381
0.021719,-0.32908,-0.59989,0.95524
0.021797,-0.33843,-0.68186,0.77694
0.021875,-0.16118,-0.86686,0.58707
0.021953,-0.020954,-0.86971,0.40435
0.022031,0.12526,-1.1986,0.21015
0.022109,0.32606,-0.86863,0.019346
0.022187,0.4603,0.022525,-0.01855
0.022266,0.60838,-0.060546,0.0032286
0.022344,0.56837,-0.08253,-0.0070666
0.022422,0.56239,-0.017796,-0.0013604
0.0225,0.38028,-0.075047,-0.0044347
0.022578,0.2251,-0.0092704,-0.0035049
0.022656,0.20304,-0.054937,-0.0033549
0.022734,0.033267,-0.021976,-0.0050833
0.022812,0.057947,-0.038074,-0.0035049
0.022891,-0.00038735,-0.032829,-0.0051545
0.022969,-0.055356,-0.023483,-0.0043935
0.023047,-0.042268,-0.03533,-0.0056007
0.023125,-0.10098,-0.018073,-0.0052783
0.023203,-0.08041,-0.029399,-0.0056082
0.023281,-0.1208,-0.022879,-0.0060393
0.023359,-0.063209,-0.026025,-0.0060768
0.023438,-0.037781,-0.026621,-0.0068679
0.023516,-0.041521,-0.022144,-0.0069429
0.023594,0.0063435,-0.020694,-0.0073066
0.023672,0.0011084,-0.019786,-0.007629
0.02375,0.031397,-0.021961,-0.0080414
0.023828,0.025414,-0.017934,-0.0084126
0.023906,0.054582,-0.01561,-0.008615
0.023984,-0.015345,-0.015647,-0.0085963
0.024063,-0.17352,-0.018707,-0.0084951
0.024141,-0.2614,-0.018448,-0.0085475
0.024219,-0.33843,-0.015366,-0.0086188
0.024297,-0.35563,-0.016356,-0.0086113
0.024375,-0.31711,-0.018864,-0.0088512
0.024453,-0.19297,-0.01922,-0.0096123
0.024531,-0.077045,-0.014931,-0.010058
0.024609,0.053834,-0.018062,-0.010827
0.024688,0.18359,-0.013113,-0.011554
0.024766,0.24454,-0.017439,-0.011701
0.024844,0.32531,-0.018602,-0.012687
0.024922,0.31522,-0.011662,-0.012413
0.025,0.26548,-0.020086,-0.013568
0.025078,0.16003,-0.005019,-0.013643
0.025156,0.044859,-0.025871,-0.013935
0.025234,-0.030302,-0.0052327,-0.014659
0.025313,-0.1107,-0.02403,-0.013676
0.025391,-0.08041,-0.016855,-0.016282
0.025469,-0.051991,-0.0019673,-0.01332
0.025547,0.017188,-0.03999,-0.017009
0.025625,0.10805,0.031568,-0.014216
0.025703,0.11179,-0.071808,-0.015922
0.025781,0.11179,0.050271,-0.017111
0.025859,0.11516,-0.076141,-0.012158
0.025938,0.12189,0.036284,-0.023825
0.026016,0.12937,-0.036192,0.0009341
0.026094,0.08861,-1.9536,-0.1509
0.026172,0.070661,-2.5937,-0.52481
0.02625,0.16115,-2.0257,-0.85293
0.026328,0.12937,-2.1654,-1.1608
0.026406,0.26174,-2.062,-1.4653
0.026484,0.45096,-2.0796,-1.742
0.026562,0.37131,-2.0538,-2.0094
0.026641,0.47825,-2.0255,-2.2513
0.026719,0.37131,-2.0669,-2.4842
0.026797,0.21762,-2.0205,-2.6981
0.026875,0.29689,-2.037,-2.8961
0.026953,0.21276,-1.994,-3.0774
0.027031,0.22211,-1.9927,-3.2413
0.027109,0.26735,-1.9862,-3.394
0.027187,0.3384,-1.9692,-3.5324
0.027266,0.33279,-1.9485,-3.6571
0.027344,0.38402,-1.9102,-3.7655
0.027422,0.42067,-1.8829,-3.8589
0.0275,0.28194,-1.849,-3.9379
0.027578,0.35672,-1.8234,-4.0028
0.027656,0.24118,-1.7888,-4.0536
0.027734,0.21351,-1.7496,-4.0895
0.027813,0.30774,-1.722,-4.1124
0.027891,0.1892,-1.689,-4.1239
0.027969,0.21949,-1.6562,-4.1244
0.028047,0.1791,-1.6217,-4.1151
0.028125,0.13872,-1.5844,-4.0954
0.028203,0.1275,-1.5352,-4.0651
0.028281,0.097584,-1.4679,-4.0229
0.028359,-0.0056225,-1.42,-3.9706
0.028438,-0.1466,-1.3626,-3.9111
0.028516,-0.20942,-1.2998,-3.8425
0.028594,-0.36685,-1.2461,-3.7672
0.028672,-0.3934,-1.1695,-3.6843
0.02875,-0.43715,-1.0948,-3.592
0.028828,-0.41396,-1.0231,-3.4932
0.028906,-0.40948,-0.94716,-3.3886
0.028984,-0.38928,-0.86511,-3.277
0.029063,-0.27785,-0.77967,-3.1584
0.029141,-0.36086,-0.6898,-3.0332
0.029219,-0.23372,-0.6014,-2.9012
0.029297,-0.33955,-0.52248,-2.7654
0.029375,-0.41733,-0.43542,-2.6262
0.029453,-0.39826,-0.33689,-2.4829
0.029531,-0.5411,-0.20952,-2.3312
0.029609,-0.48165,-0.095048,-2.1702
0.029688,-0.66263,0.037135,-2.0016
0.029766,-0.61589,0.137,-1.8258
0.029844,-0.55569,0.24376,-1.6494
0.029922,-0.52689,0.35941,-1.4665
0.03,-0.34927,0.43749,-1.2845
0.030078,-0.39227,0.5945,-1.0954
0.030156,-0.17763,0.64681,-0.90579
0.030234,-0.16529,0.836,-0.71417
0.030312,-0.070688,0.88739,-0.51465
0.030391,0.11965,1.0613,-0.3266
0.030469,0.044485,1.2274,-0.10799
0.030547,0.2337,0.30185,0.013205
0.030625,0.215,-0.078807,-0.0072691
0.030703,0.23295,0.12924,-0.0064855
0.030781,0.30288,-0.0070922,-0.0041123
0.030859,0.23819,0.060401,-0.0074528
0.030937,0.29502,0.016733,-0.0030738
0.031016,0.21051,0.018648,-0.006433
0.031094,0.20117,0.034372,-0.00328
0.031172,0.15667,0.0059881,-0.0049521
0.03125,0.11815,0.031166,-0.0036886
0.031328,0.13161,0.0075102,-0.0034862
0.031406,0.11591,0.023181,-0.0037261
0.031484,0.17948,0.012249,-0.0026426
0.031563,0.16153,0.011083,-0.003025
0.031641,0.25277,0.013707,-0.0020315
0.031719,0.28455,0.0078738,-0.0022152
0.031797,0.21724,0.014146,-0.0014991
0.031875,0.19219,0.0089685,-0.0011692
0.031953,0.11254,0.0076339,-0.0010192
0.032031,0.070287,0.0092085,-0.0004156
0.032109,0.01831,0.0076451,-7.4426e-05
0.032188,-0.060217,0.0080838,0.00051419
0.032266,-0.13725,0.0095534,0.0010316
0.032344,-0.1638,0.0077014,0.0019426
0.032422,-0.21465,0.0061905,0.0025387
0.0325,-0.2341,0.011083,0.0031911
0.032578,-0.1997,0.0078251,0.0040234
0.032656,-0.20718,0.0064305,0.0039972
0.032734,-0.1709,0.0091485,0.0049794
0.032813,-0.15632,0.0021753,0.0049082
0.032891,-0.14136,0.012808,0.005793
0.032969,-0.14136,-0.0032795,0.0064641
0.033047,-0.093498,0.015383,0.0062842
0.033125,-0.041521,0.0019654,0.00799
0.033203,-0.028059,0.0011818,0.0062879
0.033281,0.064304,0.0192,0.0091373
0.033359,0.019431,-0.020956,0.0069065
0.033438,-0.00038735,0.042563,0.0090548
0.033516,0.043737,-0.038284,0.0090735
0.033594,-0.0063704,0.046436,0.0074014
0.033672,0.0059696,-0.02917,0.012751
0.03375,0.054956,0.010112,0.0033036
0.033828,0.08861,0.05471,0.018724
0.033906,0.11404,-0.17408,-0.0068117
0.033984,0.14956,1.6018,0.089857
0.034063,0.20079,2.7996,0.45928
0.034141,0.37617,2.1827,0.8192
0.034219,0.43787,2.3223,1.1448
0.034297,0.4704,2.2934,1.4853
0.034375,0.61399,2.2345,1.7878
0.034453,0.51939,2.2696,2.0816
0.034531,0.59343,2.2182,2.3505
0.034609,0.62334,2.315,2.6106
0.034688,0.49545,2.2869,2.8564
0.034766,0.5508,2.336,3.0863
0.034844,0.48087,2.3529,3.3068
0.034922,0.48461,2.3803,3.5119
0.035,0.49807,2.3956,3.707
0.035078,0.5149,2.3766,3.8846
0.035156,0.55753,2.3882,4.0463
0.035234,0.5336,2.3777,4.1913
0.035313,0.60726,2.3811,4.3203
0.035391,0.53247,2.3883,4.4366
0.035469,0.50106,2.3859,4.5399
0.035547,0.49658,2.3799,4.63
0.035625,0.37093,2.3696,4.7051
0.035703,0.33391,2.3499,4.7657
0.035781,0.20453,2.3331,4.8128
0.035859,0.11441,2.3086,4.8465
0.035938,0.069913,2.2774,4.8668
0.036016,-0.072183,2.2342,4.8748
0.036094,-0.091254,2.1732,4.8701
0.036172,-0.25766,2.1219,4.8541
0.03625,-0.36423,2.0686,4.8285
0.036328,-0.40536,2.0102,4.7939
0.036406,-0.60953,1.9429,4.7506
0.036484,-0.53848,1.8747,4.6982
0.036562,-0.56055,1.8036,4.6376
0.036641,-0.44276,1.7105,4.5664
0.036719,-0.32534,1.6422,4.487
0.036797,-0.40499,1.5625,4.4033
0.036875,-0.27336,1.4663,4.3111
0.036953,-0.37171,1.3991,4.2123
0.037031,-0.25691,1.3096,4.1088
0.037109,-0.28159,1.2111,3.9976
0.037187,-0.50969,1.1264,3.8797
0.037266,-0.50109,1.0459,3.7569
0.037344,-0.6731,0.95492,3.6295
0.037422,-0.67086,0.85253,3.4948
0.0375,-0.75873,0.75831,3.3546
0.037578,-0.7707,0.66472,3.2101
0.037656,-0.66824,0.58479,3.0623
0.037734,-0.68806,0.48789,2.9113
0.037812,-0.51268,0.37985,2.7536
0.037891,-0.53138,0.25694,2.5892
0.037969,-0.42556,0.12237,2.4146
0.038047,-0.28196,0.01851,2.2342
0.038125,-0.27785,-0.10864,2.0482
0.038203,-0.12603,-0.19048,1.8597
0.038281,-0.13575,-0.3182,1.6701
0.038359,-0.078914,-0.4204,1.4738
0.038437,0.003352,-0.52752,1.279
0.038516,-0.033294,-0.6658,1.0753
0.038594,-0.031798,-0.73168,0.87609
0.038672,-0.063209,-0.93971,0.66785
0.03875,-0.045634,-0.94299,0.4624
0.038828,-0.0089879,-1.245,0.25711
0.038906,-0.063583,-1.111,0.035539
0.038984,-0.05573,-0.091767,-0.03799
0.039063,0.043363,-0.019918,-0.011022
0.039141,0.10132,-0.12866,-0.020451
0.039219,0.2408,-0.0172,-0.01659
0.039297,0.28194,-0.095546,-0.017703
0.039375,0.25239,-0.025185,-0.018734
0.039453,0.3384,-0.065239,-0.016713
0.039531,0.30624,-0.043349,-0.019743
0.039609,0.26473,-0.040398,-0.017553
0.039688,0.20191,-0.049074,-0.019739
0.039766,0.14507,-0.03335,-0.01882
0.039844,0.095715,-0.051855,-0.019488
0.039922,0.010083,-0.030572,-0.020072
0.04,0.023171,-0.039225,-0.019997
0.040078,-0.041894,-0.034239,-0.020755
0.040156,-0.019832,-0.032169,-0.020455
0.040234,-0.0033789,-0.034452,-0.021261
0.040313,-0.045634,-0.029226,-0.021407
0.040391,0.00073447,-0.030572,-0.021891
0.040469,-0.029928,-0.027423,-0.022393
0.040547,0.017562,-0.029725,-0.022491
0.040625,-0.008614,-0.032705,-0.02363
0.040703,0.0127,-0.031243,-0.024725
0.040781,0.054208,-0.029043,-0.025025
0.040859,-0.023572,-0.031337,-0.026022
0.040938,0.015692,-0.024694,-0.026529
0.041016,-0.073679,-0.027708,-0.026731
0.041094,-0.10696,-0.025256,-0.027597
0.041172,-0.1279,-0.023727,-0.027335
0.04125,-0.19409,-0.029598,-0.028786
0.041328,-0.14697,-0.01492,-0.028362
0.041406,-0.19371,-0.035667,-0.029412
0.041484,-0.13426,-0.0083931,-0.029903
0.041563,-0.082654,-0.03515,-0.029007
0.041641,-0.034042,-0.017181,-0.031474
0.041719,0.088984,-0.017008,-0.028313
0.041797,0.10245,-0.047139,-0.032985
0.041875,0.16639,0.015571,-0.029063
0.041953,0.17275,-0.088386,-0.032595
0.042031,0.16003,0.055902,-0.031669
0.042109,0.1791,-0.11342,-0.028872
0.042188,0.097958,0.075217,-0.038897
0.042266,0.075896,-0.16053,-0.015364
0.042344,0.028406,-2.1739,-0.20746
0.042422,0.038128,-2.5815,-0.60817
0.0425,0.11703,-2.1441,-0.9457
0.042578,0.11292,-2.3976,-1.2819
0.042656,0.3384,-2.2618,-1.6089
0.042734,0.49246,-2.3099,-1.9055
0.042813,0.53846,-2.2776,-2.1918
0.042891,0.70336,-2.3023,-2.4527
0.042969,0.55229,-2.3585,-2.7095
0.043047,0.5164,-2.3339,-2.9465
0.043125,0.59081,-2.3952,-3.1724
0.043203,0.48162,-2.3917,-3.3862
0.043281,0.56837,-2.4339,-3.587
0.043359,0.63045,-2.4281,-3.7765
0.043438,0.65251,-2.4216,-3.9481
0.043516,0.64166,-2.4175,-4.1049
0.043594,0.59904,-2.3903,-4.2436
0.043672,0.58632,-2.3944,-4.3681
0.04375,0.49059,-2.391,-4.4807
0.043828,0.50406,-2.3831,-4.5806
0.043906,0.46367,-2.363,-4.6671
0.043984,0.43562,-2.3361,-4.7383
0.044062,0.47676,-2.314,-4.7964
0.044141,0.40907,-2.2841,-4.8415
0.044219,0.46367,-2.2475,-4.8734
0.044297,0.41543,-2.2047,-4.8928
0.044375,0.31596,-2.154,-4.8987
0.044453,0.30849,-2.1076,-4.8925
0.044531,0.13199,-2.0617,-4.8758
0.044609,0.048972,-2.0113,-4.8493
0.044687,-0.14398,-1.9643,-4.8142
0.044766,-0.28421,-1.9038,-4.77
0.044844,-0.2771,-1.8412,-4.7166
0.044922,-0.41808,-1.7734,-4.6548
0.045,-0.28383,-1.691,-4.5828
0.045078,-0.30814,-1.627,-4.5027
0.045156,-0.3489,-1.5596,-4.4174
0.045234,-0.35189,-1.485,-4.3256
0.045312,-0.50109,-1.4052,-4.2277
0.045391,-0.37919,-1.3109,-4.1216
0.045469,-0.48539,-1.2283,-4.0078
0.045547,-0.5411,-1.1435,-3.8886
0.045625,-0.57064,-1.0526,-3.7639
0.045703,-0.68357,-0.96095,-3.6332
0.045781,-0.63608,-0.86359,-3.496
0.045859,-0.7793,-0.76325,-3.353
0.045937,-0.74378,-0.66961,-3.2047
0.046016,-0.75873,-0.5883,-3.0539
0.046094,-0.78902,-0.48729,-2.8994
0.046172,-0.74116,-0.37728,-2.7388
0.04625,-0.88026,-0.23996,-2.57
0.046328,-0.76322,-0.11629,-2.3913
0.046406,-0.72845,-0.0069685,-2.2083
0.046484,-0.63384,0.10572,-2.0199
0.046562,-0.4435,0.19195,-1.8308
0.046641,-0.4349,0.33721,-1.6371
0.046719,-0.2513,0.4143,-1.4411
0.046797,-0.18848,0.56164,-1.2435
0.046875,-0.16006,0.65475,-1.0383
0.046953,-0.08228,0.77098,-0.83929
0.047031,-0.12267,0.93699,-0.62687
0.047109,-0.025815,0.96427,-0.42724
0.047188,0.011953,1.3291,-0.20796
0.047266,-0.01871,0.7746,-0.014974
0.047344,0.080383,-0.084386,0.004732
0.047422,0.11142,0.092418,-0.013575
0.0475,0.19705,0.050987,-0.0028526
0.047578,0.33765,0.024242,-0.0096948
0.047656,0.3485,0.061815,-0.0047609
0.047734,0.38851,0.00339,-0.0070816
0.047813,0.37692,0.051366,-0.0058406
0.047891,0.36233,0.0017554,-0.0048321
0.047969,0.3212,0.022952,-0.0059906
0.048047,0.22734,0.017854,-0.0040598
0.048125,0.28268,0.016035,-0.0051283
0.048203,0.21051,0.019657,-0.0035724
0.048281,0.1806,0.0086311,-0.0039623
0.048359,0.2064,0.019859,-0.0033999
0.048438,0.12226,0.010393,-0.0027476
0.048516,0.15854,0.010626,-0.0026763
0.048594,0.091975,0.0092385,-0.0019902
0.048672,0.02504,0.011559,-0.0019565
0.04875,-0.0093619,0.012924,-0.0014016
0.048828,-0.050121,0.014697,-0.00054307
0.048906,-0.034416,0.015679,0.00066416
0.048984,-0.08041,0.010446,0.0017214
0.049063,-0.045634,0.015256,0.0027
0.049141,-0.065827,0.0085674,0.0034011
0.049219,-0.021328,0.0084587,0.0035473
0.049297,0.02691,0.010862,0.0045221
